county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,Percentage Eligible,rural
12091,29785,54712,1288,2177,5800,0,23413,4139,9179,13947,13178,35.25,0
12093,8971,5414,196,418,515,29,7714,3708,1330,4005,3534,62.36,1
12095,238282,274107,6807,16073,75305,60,139666,100553,25830,88356,74747,46.5,0
12097,64109,68940,647,2074,12006,0,35744,43381,5338,27110,26262,48.18,0
12099,236272,359382,3104,8190,60734,0,159836,69411,18732,121866,76959,39.67,0
12101,94387,135397,2698,2997,9091,258,83734,19268,15090,49426,39949,41.08,0
12103,158302,262488,2939,7236,24686,96,132473,20525,21405,91300,60987,37.62,0
12105,137455,139018,3050,3836,29413,0,94003,42104,14634,65323,51577,49.72,0
12107,15272,14868,322,620,3444,0,12784,1653,2577,8178,6026,50.67,1
12109,28897,79868,245,775,4084,0,25323,3047,4607,12763,8610,26.57,0
12111,56779,74612,1584,1285,14611,50,42214,16334,8188,31450,19927,43.21,0
12113,21453,50269,1340,1599,2634,15,19666,2474,6894,9204,8901,29.91,0
12115,63822,140197,1393,2080,4554,0,59063,7119,9322,41974,24062,31.28,0
12117,65139,122936,1471,2659,15414,412,48677,22899,7387,28959,20493,34.63,0
12119,20914,43140,446,504,3912,0,17011,2019,4027,14244,8129,32.65,0
12121,8771,6585,151,39,2063,0,6781,740,1146,4772,4113,57.12,1
12123,4398,3302,76,20,1035,0,3400,371,575,2393,2062,57.12,1
12125,3188,2914,284,42,589,4,2733,355,550,1480,1517,52.25,1
12127,111392,133039,1929,3877,18681,0,84771,22096,16522,61120,48889,45.57,0
12129,6319,6058,186,14,2365,0,3968,479,584,3011,2688,51.05,1
12131,14405,18583,756,756,2285,34,12665,1304,2439,6055,6538,43.67,1
12133,4843,6248,254,254,768,11,4258,438,820,2036,2198,43.67,1
13001,3775,2560,140,96,1129,0,2614,336,414,1684,1540,59.59,1
13003,1634,1238,55,15,489,0,1151,113,211,694,614,56.89,1
13005,2198,1666,73,20,658,0,1548,152,284,933,826,56.88,1
13007,642,417,24,11,332,0,299,28,61,262,282,60.62,1
13009,7710,8472,224,67,2964,0,4949,386,927,3992,2883,47.65,1
13011,3297,3272,163,55,479,8,2849,203,346,1688,1078,50.19,1
13013,12591,16380,311,348,2463,0,10149,1825,1395,5189,5468,43.46,0
13015,14283,24285,358,380,2363,0,12030,1546,1340,6890,5338,37.03,0
13017,3704,2800,132,10,1555,12,2233,200,387,1563,1165,56.95,1
13019,3912,2957,140,10,1642,13,2359,211,408,1651,1230,56.95,1
13021,29596,28268,375,472,20910,0,9076,1061,3857,12500,10556,51.15,0
13023,2623,1711,119,10,1142,0,1540,83,331,1351,1215,60.52,1
13025,3555,2694,119,33,1065,0,2504,246,460,1509,1336,56.89,1
13027,3512,2655,125,9,1474,12,2117,190,367,1482,1105,56.95,0
13029,7815,8339,439,376,3431,96,4714,1247,2406,2881,3282,48.38,0
13031,14298,15176,577,330,5396,34,8966,985,1670,5309,5797,48.51,0
13033,5023,4074,107,12,3376,0,1752,112,534,2386,1767,55.22,1
13035,4575,4908,92,35,2002,0,2863,231,719,2131,1795,48.24,1
13037,1244,808,47,21,643,0,580,55,118,508,546,60.62,1
13039,9673,12698,340,222,2286,0,6942,951,1186,4235,2562,43.24,1
13043,2287,1492,104,8,996,0,1343,72,289,1178,1059,60.52,1
13045,19062,24797,1165,86,5191,0,14278,3280,1365,6662,8948,43.46,0
13047,12160,14416,530,118,1007,0,11649,463,1624,6007,4980,45.76,0
13049,2469,1871,82,23,740,0,1739,171,319,1048,928,56.89,1
13051,52224,68804,802,2128,27584,0,25858,6262,8369,20878,18647,43.15,0
13053,1804,1903,38,65,1166,6,645,220,405,623,690,48.66,0
13055,4474,5305,195,43,370,0,4286,171,598,2210,1833,45.75,1
13057,24306,75687,1666,333,1616,0,20025,5322,3637,9633,10210,24.31,0
13059,26161,29171,657,1955,10390,0,15851,2438,1372,7484,8338,47.28,0
13061,567,488,19,7,334,0,241,24,55,276,221,53.74,1
13063,60139,46103,2805,3801,44491,0,11703,9503,7586,19863,20625,56.61,0
13065,1333,1010,44,12,399,0,939,92,172,566,501,56.89,1
13067,93534,199283,4140,5888,39596,52,48978,16431,12082,35563,25532,31.94,0
13069,8503,6445,284,79,2547,0,5989,588,1100,3610,3194,56.88,1
13071,9324,7780,227,92,3453,33,5658,1337,999,4085,3459,54.51,1
13073,15172,35847,621,796,4298,0,10403,1545,2689,7123,6621,29.74,0
13075,3712,2806,132,10,1558,12,2238,200,387,1567,1167,56.95,1
13077,16433,38976,1178,281,4656,0,12060,1954,1862,8417,7127,29.66,0
13079,2135,2346,62,19,821,0,1370,107,257,1105,798,47.65,1
13081,4002,3446,134,51,2359,0,1700,172,386,1949,1561,53.73,1
13083,2910,3450,127,28,241,0,2788,111,389,1438,1192,45.75,0
13085,4632,6185,170,29,214,0,4546,272,437,2477,2230,42.82,0
13087,6548,4254,249,108,3383,0,3053,288,619,2674,2876,60.62,1
13089,96790,179497,5092,7273,64373,57,28052,11468,9553,38233,31268,35.03,0
13091,4150,2708,189,15,1808,0,2438,131,524,2137,1922,60.51,1
13093,2229,1919,74,28,1313,0,946,96,215,1085,869,53.74,1
13095,17995,16171,195,150,13311,0,5050,448,2219,7537,6810,52.67,0
13097,20205,31248,652,439,11293,105,9496,1968,3033,6332,6549,39.27,0
13099,2420,1572,92,40,1250,0,1128,106,229,988,1063,60.62,1
13101,728,552,24,7,218,0,513,50,94,309,274,56.88,1
13103,11419,12121,461,263,4310,28,7161,787,1334,4240,4630,48.51,0
13105,2812,4863,136,60,631,0,2210,248,386,1637,1134,36.64,1
13107,4743,3095,216,17,2066,0,2786,150,598,2442,2197,60.51,1
13109,2204,1495,81,56,659,0,1526,196,242,984,899,59.58,1
13111,4253,5509,238,129,116,0,4086,471,543,1944,1617,43.57,1
13113,12588,31379,833,1005,4242,0,8069,1277,2675,6980,4891,28.63,0
13115,16767,19213,944,28,3484,0,12657,1862,1670,6730,7249,46.6,0
13117,17375,69113,749,2423,2649,130,14316,2893,1561,6751,5705,20.09,0
13119,4283,4251,211,72,622,11,3702,264,450,2193,1400,50.19,1
13121,156219,308229,4560,8953,102755,0,51203,11590,14757,61078,55271,33.64,0
13123,5267,6822,294,159,144,0,5059,584,672,2407,2002,43.57,1
13125,588,477,13,1,395,0,205,13,63,279,207,55.21,1
13127,14926,19592,525,343,3527,0,10711,1468,1831,6535,3953,43.24,1
13129,9668,12522,540,293,265,0,9287,1071,1234,4419,3675,43.57,1
13131,5849,3800,223,96,3022,0,2727,257,553,2388,2569,60.62,1
13133,2709,4686,131,58,608,0,2130,239,372,1577,1092,36.63,1
13135,129903,194070,4411,22954,47405,136,53676,37670,11764,41173,32168,40.1,0
13137,8417,8355,415,141,1222,21,7275,519,885,4311,2751,50.18,1
13139,33021,39337,1389,677,5071,0,26464,9941,3118,13145,11842,45.64,0
13141,1784,1447,38,4,1199,0,622,40,190,847,628,55.22,1
13143,5089,5831,287,8,1057,0,3841,565,507,2043,2200,46.6,1
13145,6895,5937,230,87,4064,0,2928,296,665,3358,2689,53.73,0
13147,4724,4689,233,79,686,12,4083,291,496,2419,1544,50.19,1
13149,2182,2202,44,40,896,0,1318,71,277,967,1087,49.77,1
13151,30245,54740,1321,1601,16627,0,14238,2752,4020,12168,10453,35.59,0
13153,25211,34536,1161,1381,13992,0,12194,2210,4500,8810,8749,42.2,0
13155,2082,1574,74,5,874,7,1255,112,217,879,655,56.95,1
13157,11447,14892,282,317,2240,0,9226,1660,1269,4718,4971,43.46,0
13159,2475,2908,150,30,782,0,1796,195,308,1158,1030,45.98,1
13161,3026,2052,112,77,905,0,2095,270,332,1350,1234,59.59,1
13163,3208,2602,68,8,2156,0,1119,72,341,1524,1128,55.22,1
13165,1771,1437,38,4,1191,0,618,40,188,841,623,55.21,1
13167,1913,1248,87,7,833,0,1124,60,241,985,886,60.52,1
13169,4989,5482,145,43,1918,0,3202,250,600,2583,1865,47.65,0
13171,3328,3571,67,25,1456,0,2083,168,523,1551,1306,48.24,1
13173,1948,1476,65,18,583,0,1372,135,252,827,732,56.89,1
13175,10328,6739,470,38,4498,0,6066,326,1303,5318,4784,60.51,1
13177,6957,6252,76,58,5146,0,1952,173,858,2914,2633,52.67,0
13179,11398,12164,641,548,5004,140,6876,1819,3510,4202,4787,48.37,0
13181,1570,1274,33,4,1055,0,548,35,167,746,552,55.2,1
13183,2825,3015,159,136,1240,35,1704,451,870,1042,1187,48.37,1
13185,24682,20457,152,562,13825,0,10936,2354,4882,7265,7752,54.68,0
13187,5788,7729,212,37,267,0,5681,340,546,3095,2787,42.82,1
13189,4417,3583,94,10,2968,0,1541,99,470,2098,1554,55.21,1
13191,1937,2543,68,45,458,0,1390,191,238,848,513,43.24,1
13193,2401,2068,80,30,1415,0,1020,103,232,1169,937,53.73,1
13195,4313,7461,208,92,968,0,3390,380,593,2511,1739,36.63,0
13197,1492,1284,50,19,879,0,634,64,144,726,582,53.75,1
13199,3941,3978,79,72,1618,0,2380,128,500,1746,1963,49.77,1
13201,1338,869,51,22,691,0,624,59,127,546,588,60.63,1
13205,4851,3152,185,80,2506,0,2262,213,459,1981,2131,60.61,1
13207,4919,5406,143,43,1891,0,3158,246,592,2547,1840,47.64,0
13209,1761,1194,65,45,527,0,1219,157,193,786,718,59.59,1
13211,3409,4005,206,42,1076,0,2474,268,424,1595,1419,45.98,1
13213,6715,8698,375,203,184,0,6450,744,857,3069,2553,43.57,1
13215,39018,41143,832,1409,25223,135,13953,4756,8763,13467,14912,48.67,0
13217,17698,23057,636,389,10475,0,7944,1892,4167,7739,7564,43.43,0
13219,5986,10353,289,127,1343,0,4705,528,823,3484,2414,36.64,0
13221,2123,3671,103,45,476,0,1668,187,292,1236,856,36.64,0
13223,20586,37629,696,373,5362,0,14771,2059,3938,7183,8558,35.36,0
13225,4925,5413,143,43,1893,0,3162,246,592,2550,1842,47.64,0
13227,5579,7226,312,169,153,0,5359,618,712,2550,2121,43.57,1
13229,3889,2948,130,36,1165,0,2739,269,503,1651,1461,56.88,1
13231,3399,3647,69,26,1487,0,2127,171,534,1584,1334,48.24,0
13233,7289,8353,410,12,1515,0,5502,809,726,2926,3151,46.6,1
13235,1518,2080,70,83,843,0,734,133,271,531,527,42.19,1
13237,3882,4266,113,34,1492,0,2492,194,467,2010,1452,47.64,1
13239,446,384,15,6,263,0,189,19,43,217,174,53.73,1
13241,2917,3896,107,19,135,0,2863,171,275,1560,1405,42.82,1
13243,1277,1099,43,16,752,0,542,55,123,622,498,53.75,1
13245,39784,34880,692,536,25854,0,16237,2553,6763,16461,17890,53.28,0
13247,14722,19180,529,323,8714,0,6608,1573,3466,6437,6292,43.43,0
13249,904,778,30,11,533,0,384,39,87,440,352,53.75,1
13251,2481,2634,100,57,936,6,1556,171,290,921,1006,48.5,1
13253,2040,1325,78,34,1054,0,951,90,193,833,896,60.62,1
13255,12109,12992,244,92,5298,0,7577,611,1902,5641,4751,48.24,0
13257,4898,4862,242,82,711,12,4233,302,515,2508,1601,50.18,1
13259,1058,911,35,13,624,0,449,45,102,515,413,53.73,1
13261,5888,5070,197,74,3470,0,2501,253,568,2867,2297,53.73,1
13263,1140,982,38,14,672,0,484,49,110,555,445,53.72,1
13265,317,257,7,1,213,0,111,7,34,151,112,55.23,1
13267,4674,3170,173,118,1398,0,3236,417,513,2085,1907,59.59,1
13269,1555,1339,52,20,917,0,661,67,150,757,607,53.73,1
13271,2554,1732,94,65,764,0,1768,228,280,1140,1042,59.59,1
13273,2048,1330,78,34,1058,0,955,90,194,836,899,60.63,1
13275,9304,7763,226,92,3445,33,5645,1334,997,4076,3451,54.51,1
13277,8905,6731,318,23,3737,30,5368,481,929,3758,2800,56.95,1
13279,5533,3752,204,140,1655,0,3831,493,607,2469,2257,59.59,1
13281,2160,2884,79,14,100,0,2120,127,204,1155,1040,42.82,1
13283,1335,871,61,5,581,0,784,42,168,687,618,60.52,1
13285,13271,13395,266,243,5448,0,8016,430,1685,5880,6611,49.77,0
13287,1941,1467,69,5,815,6,1170,105,203,819,610,56.95,1
13289,1413,1552,41,12,543,0,907,71,170,731,528,47.66,1
13291,4258,5686,156,27,196,0,4179,250,402,2277,2050,42.82,1
13293,4984,5347,101,38,2181,0,3119,251,783,2322,1955,48.24,1
13295,12122,14371,528,118,1004,0,11612,462,1619,5988,4965,45.76,0
13297,16397,19268,991,201,5178,0,11901,1289,2037,7674,6825,45.98,0
13299,7153,5422,239,67,2142,0,5038,494,925,3037,2687,56.88,1
13301,1065,864,23,3,716,0,371,24,113,506,375,55.21,1
13303,4082,3311,87,10,2743,0,1424,91,434,1939,1436,55.21,1
13305,6170,4184,228,156,1846,0,4272,550,677,2753,2517,59.59,1
13307,467,402,16,6,275,0,198,20,45,227,182,53.74,1
13309,1530,1037,57,39,458,0,1059,136,168,683,624,59.6,1
13311,4841,6464,177,31,223,0,4752,284,457,2589,2331,42.82,1
13313,17800,17946,692,420,1116,41,14078,6894,1188,8056,5072,49.8,0
13315,1826,1191,83,7,795,0,1072,58,230,940,846,60.52,1
13317,1955,1585,42,5,1314,0,682,44,208,928,688,55.23,1
13319,1561,1715,45,14,600,0,1002,78,188,808,584,47.65,1
13321,4222,3523,103,42,1563,15,2562,605,452,1850,1566,54.51,1
15001,34847,37347,1955,15980,1669,13192,23660,5795,4040,18164,11520,48.27,0
15003,134343,203751,7215,89050,10057,34113,56452,20923,26393,70452,47518,39.74,0
15005,11,13,0,6,0,4,8,2,1,6,4,45.83,1
15007,11646,12914,456,5956,352,3755,7915,2354,1247,6258,4368,47.42,1
15009,26179,29030,1024,13389,792,8440,17793,5291,2803,14066,9819,47.42,0
16001,70527,124873,3372,3473,2750,1198,63477,12799,9631,26026,26066,36.09,0
16003,789,959,40,6,9,0,775,49,140,461,325,45.14,1
16005,15192,17344,1411,232,376,0,14222,2133,1234,5499,6321,46.69,0
16007,1113,1270,103,17,28,0,1042,156,90,403,463,46.71,1
16009,1711,2274,177,64,37,15,1649,90,246,738,654,42.94,1
16011,6911,7966,339,114,93,0,6797,875,707,2753,2290,46.45,1
16013,3824,5002,183,39,92,0,3362,1163,792,1767,1512,43.33,1
16015,1371,1667,70,11,15,0,1347,85,243,801,565,45.13,1
16017,8462,11249,878,315,183,74,8158,446,1217,3650,3233,42.93,1
16019,17084,25761,783,300,343,0,15024,3463,2253,5331,8381,39.87,0
16021,2164,2877,225,81,47,19,2087,114,311,934,827,42.93,1
16023,463,563,24,4,5,0,455,29,82,270,191,45.13,1
16025,169,221,8,2,4,0,149,51,35,78,67,43.33,1
16027,37798,47560,1567,1139,1083,619,33039,12029,8049,14268,15543,44.28,0
16029,1226,1400,114,19,30,0,1148,172,100,444,510,46.69,1
16031,4390,4844,319,185,24,0,3836,951,505,1870,1932,47.54,1
16033,143,174,7,1,2,0,141,9,25,84,59,45.11,1
16035,1574,1914,80,12,17,0,1546,98,279,919,649,45.13,1
16037,771,937,39,6,8,0,757,48,137,450,318,45.14,1
16039,4516,5907,216,46,109,0,3970,1373,935,2087,1785,43.33,1
16041,2477,2828,230,38,61,0,2319,348,201,897,1031,46.69,1
16043,1900,2191,86,31,24,0,1876,238,198,762,616,46.44,1
16045,2896,4209,105,43,69,0,2737,516,536,1356,1362,40.76,1
16047,2457,3213,117,25,59,0,2159,747,509,1135,971,43.33,1
16049,2980,3624,151,23,32,0,2928,186,529,1741,1228,45.12,1
16051,4384,5057,199,73,55,0,4329,550,456,1760,1423,46.44,1
16053,3819,4995,183,39,92,0,3357,1161,791,1764,1510,43.33,1
16055,25668,42623,2118,862,866,9,24448,3096,5664,12820,10001,37.59,0
16057,7098,9436,736,265,153,62,6843,374,1021,3062,2712,42.93,0
16059,1437,1747,73,11,16,0,1411,90,255,839,592,45.13,1
16061,636,773,32,5,7,0,625,40,113,371,262,45.14,1
16063,807,1056,39,8,19,0,710,245,167,373,319,43.32,1
16065,7511,8664,341,125,94,0,7416,942,781,3015,2437,46.44,0
16067,3405,4453,163,34,82,0,2993,1035,705,1573,1346,43.33,1
16069,7586,9225,385,59,82,0,7453,473,1346,4431,3127,45.13,0
16071,797,910,74,12,20,0,746,112,65,288,332,46.69,1
16073,2100,2185,74,25,16,0,1883,764,387,812,812,49.01,1
16075,3844,5586,139,56,92,0,3632,685,711,1800,1808,40.76,1
16077,1376,1571,128,21,34,0,1288,193,112,498,573,46.69,0
16079,2365,3144,245,88,51,21,2280,125,340,1020,904,42.93,1
16081,1651,1904,75,27,21,0,1630,207,172,663,536,46.44,1
16083,16030,17684,1167,674,86,0,14004,3473,1842,6829,7056,47.55,0
16085,2116,2573,107,16,23,0,2079,132,376,1236,872,45.13,1
16087,1590,2311,58,23,38,0,1503,283,294,745,748,40.76,1
17001,12051,15728,477,104,769,6,11848,356,1424,6184,5584,43.38,0
17003,958,1116,30,14,59,0,916,44,94,434,529,46.19,1
17005,2700,3927,109,36,168,7,2572,101,381,1310,1287,40.74,1
17007,8087,12392,243,270,697,0,6988,1133,855,3195,3150,39.49,0
17009,1145,1494,45,10,73,1,1125,34,135,587,530,43.39,1
17011,5625,8305,239,68,211,0,5518,529,518,2725,2159,40.38,1
17013,719,950,9,8,16,0,697,35,76,408,335,43.08,1
17015,2605,3897,44,22,192,0,2487,272,330,1216,1150,40.06,1
17017,2110,2790,26,22,46,1,2046,104,222,1199,985,43.06,1
17019,36933,47271,807,4572,9475,0,25513,3901,2301,9423,8527,43.86,0
17021,6600,7670,316,164,1611,0,5143,147,645,2774,1935,46.25,1
17023,2920,3538,150,33,91,0,2866,105,328,1282,1408,45.22,1
17025,2262,2928,131,23,84,0,2211,64,344,1083,1012,43.58,1
17027,5956,8663,241,79,371,15,5674,223,841,2889,2839,40.74,1
17029,8855,10728,454,101,274,0,8690,318,996,3888,4269,45.22,0
17031,905127,1166580,25261,75231,333113,486,424685,248904,46442,392823,289824,43.69,0
17033,3530,4276,181,40,109,0,3464,127,397,1550,1702,45.22,1
17035,1974,2392,101,23,61,0,1937,71,222,867,952,45.21,1
17037,16262,23526,911,864,2403,0,13785,2964,1527,5452,7176,40.87,0
17039,2509,3793,78,31,99,0,2466,49,303,1077,975,39.81,1
17041,3731,4520,191,43,116,0,3661,134,420,1638,1798,45.22,1
17043,97342,253151,2739,14966,13375,160,70160,19897,8497,44232,30901,27.77,0
17045,3186,3860,163,36,99,0,3127,114,358,1399,1536,45.22,1
17047,1142,1330,36,16,71,0,1092,53,112,517,630,46.2,1
17049,5899,7635,342,60,219,0,5767,166,898,2824,2640,43.59,1
17051,3656,4732,212,37,136,0,3574,103,557,1751,1636,43.59,1
17053,2581,2938,59,82,414,0,2156,207,266,1015,824,46.77,1
17055,8442,7608,513,168,1100,0,7522,448,1103,3055,3795,52.6,1
17057,6160,8040,244,53,393,3,6057,182,728,3161,2854,43.38,1
17059,903,1052,29,13,56,0,863,42,88,409,498,46.19,1
17061,1939,2564,24,21,42,1,1880,96,204,1102,905,43.06,1
17063,7624,11926,245,180,1664,21,5671,1154,831,3098,2801,39.0,0
17065,1460,1700,46,21,91,0,1395,67,143,661,806,46.2,1
17067,3245,4243,109,46,102,6,3172,177,413,1365,1414,43.34,1
17069,667,776,21,10,41,0,637,31,65,302,368,46.22,1
17071,1176,1538,39,17,37,2,1150,64,150,495,512,43.33,1
17073,9079,11869,304,128,286,17,8874,495,1156,3818,3955,43.34,0
17075,5164,5880,118,164,829,0,4315,415,532,2032,1648,46.76,1
17077,11830,10661,719,235,1542,0,10540,628,1546,4282,5319,52.6,0
17079,1580,2046,92,16,59,0,1545,45,241,757,707,43.57,1
17081,5992,8716,243,79,373,15,5708,225,846,2907,2856,40.74,1
17083,3480,4601,43,37,76,2,3374,172,366,1978,1625,43.06,1
17085,3656,5469,61,31,269,0,3490,381,463,1707,1614,40.07,0
17087,2432,2832,77,35,151,0,2325,112,238,1101,1342,46.2,1
17089,66357,116678,2504,3515,7667,148,47874,30462,5679,25980,22978,36.25,0
17091,15600,24402,500,368,3404,44,11604,2361,1701,6340,5730,39.0,0
17093,14766,31749,999,233,1175,0,13071,3418,1574,5100,4266,31.74,0
17095,8456,12484,359,102,317,0,8295,796,778,4096,3246,40.38,0
17097,79422,174623,3698,6131,13349,0,56242,27609,7558,32822,26017,31.26,0
17099,18902,26026,904,48,1039,0,17592,2114,2522,8293,6806,42.07,1
17101,2601,3367,151,27,97,0,2543,73,396,1245,1164,43.58,1
17103,5664,8473,95,48,417,0,5407,590,718,2645,2501,40.07,1
17105,6173,8500,295,16,340,0,5746,690,824,2708,2223,42.07,1
17107,4525,6841,140,55,178,0,4447,89,547,1942,1758,39.81,1
17109,5017,6560,168,71,158,9,4904,273,639,2110,2186,43.34,1
17111,35112,82856,805,1395,1459,0,32659,8715,5445,18499,13513,29.76,0
17113,24206,45057,310,587,5526,49,20340,1616,3493,5404,7224,34.95,0
17115,20164,23432,964,503,4920,0,15713,449,1972,8473,5911,46.25,0
17117,7275,9617,90,77,159,4,7053,359,766,4134,3396,43.07,1
17119,42064,67502,2046,991,6970,0,36790,2637,4496,17505,18548,38.39,0
17121,6092,8862,247,80,379,16,5804,229,860,2955,2904,40.74,1
17123,1987,2934,84,24,74,0,1950,187,183,963,763,40.38,1
17125,2400,3132,95,21,153,1,2360,71,284,1231,1112,43.38,1
17127,2590,3016,82,37,161,0,2475,119,253,1173,1429,46.2,1
17129,1987,3004,61,24,78,0,1953,39,240,853,772,39.81,1
17131,2892,3781,97,41,91,5,2827,158,368,1216,1260,43.34,1
17133,5451,8345,363,132,1918,6,3777,347,938,2425,2188,39.51,0
17135,4573,6914,141,56,180,0,4494,90,553,1963,1777,39.81,1
17137,5324,7039,66,57,116,3,5162,263,561,3026,2486,43.06,1
17139,2348,3550,73,29,92,0,2308,46,284,1008,912,39.81,1
17141,8385,12131,470,446,1239,0,7108,1528,787,2811,3700,40.87,1
17143,34647,44695,1893,1463,10375,206,24665,2806,2626,12078,12548,43.67,0
17145,4678,4216,284,93,610,0,4168,248,611,1693,2103,52.6,1
17147,2694,4073,83,33,106,0,2648,53,326,1156,1047,39.81,1
17149,2701,3525,107,23,172,1,2655,80,319,1386,1251,43.38,1
17151,688,801,22,10,43,0,658,32,67,312,380,46.21,1
17153,949,1105,30,14,59,0,907,44,93,429,524,46.2,1
17155,953,1408,40,12,36,0,935,90,88,462,366,40.36,1
17157,4870,7085,197,64,303,12,4640,183,688,2362,2321,40.74,1
17159,2691,3483,156,27,100,0,2631,76,410,1289,1204,43.59,1
17161,24676,35511,2291,551,4078,117,19287,5131,1329,9045,9451,41.0,0
17163,41008,58093,3060,1068,18161,15,25275,2687,6572,17739,16628,41.38,0
17165,4344,5058,137,62,269,0,4151,200,425,1967,2397,46.2,1
17167,32442,51972,630,677,10212,0,24847,1078,3476,11561,11098,38.43,0
17169,1266,1652,50,11,81,1,1244,37,150,649,586,43.39,1
17171,801,1059,10,9,17,0,776,40,84,455,374,43.06,1
17173,3392,5129,105,42,133,0,3334,67,410,1456,1318,39.81,1
17175,914,1350,39,11,34,0,897,86,84,443,351,40.37,1
17177,7404,11075,124,62,545,0,7068,772,939,3457,3269,40.07,0
17179,20616,34593,471,224,1010,130,20371,1023,3126,8095,5436,37.34,0
17181,3152,3670,99,45,195,0,3012,145,308,1427,1739,46.2,1
17183,14144,16105,323,449,2271,0,11817,1136,1457,5564,4514,46.76,0
17185,2076,2418,66,30,129,0,1984,96,203,940,1146,46.19,1
17187,3101,4054,104,44,98,6,3031,169,395,1304,1351,43.34,1
17189,2221,3231,90,29,138,6,2116,83,314,1077,1059,40.74,1
17191,2753,3564,159,28,102,0,2692,78,419,1318,1232,43.58,1
17193,2535,2952,80,36,157,0,2423,117,248,1148,1399,46.2,1
17195,9238,13818,155,78,680,0,8818,963,1171,4314,4078,40.07,1
17197,73291,169413,2972,4255,13725,0,51278,22322,8259,31502,25256,30.2,0
17199,14998,13516,911,298,1955,0,13363,796,1960,5428,6743,52.6,1
17201,53316,60213,1784,1699,11911,0,41399,11160,5547,21934,19696,46.96,0
17203,6510,9611,276,79,244,0,6386,613,599,3154,2499,40.38,0
18001,5483,8711,347,49,45,0,5327,394,823,2607,2134,38.63,1
18003,65796,89069,2847,3071,14593,35,50274,7660,5499,22852,25086,42.49,0
18005,13181,19202,324,559,395,86,11466,1854,1304,5886,4889,40.7,0
18007,1331,2093,35,4,33,2,1290,137,171,659,424,38.87,1
18009,2338,2537,112,47,42,0,2290,83,269,1017,1119,47.96,1
18011,7046,22090,263,252,697,0,6525,367,552,2664,1446,24.18,0
18013,2339,3543,67,53,23,0,2276,42,345,1071,1278,39.77,1
18015,3102,4879,82,10,76,5,3007,319,398,1535,987,38.87,1
18017,7135,9024,377,139,744,24,6640,893,1153,2491,3162,44.15,1
18019,21526,28110,843,761,4347,96,17577,1410,2660,8709,9721,43.37,0
18021,4565,5921,270,0,58,0,4560,84,501,2207,2174,43.53,0
18023,5070,7974,134,16,125,8,4914,521,650,2509,1613,38.87,1
18025,1746,2604,70,18,10,0,1727,85,222,845,672,40.14,1
18027,6595,6833,252,88,109,0,6541,225,867,2940,2983,49.11,1
18029,7406,13050,231,8,86,0,7330,112,1257,3780,2918,36.2,0
18031,3988,6210,212,33,250,0,3943,154,423,2026,1697,39.11,1
18033,6850,9344,408,64,200,0,6767,507,627,2805,2795,42.3,1
18035,24344,21633,1541,606,3851,0,22569,1931,2341,8394,11601,52.95,0
18037,7238,10794,289,76,41,0,7158,352,922,3502,2787,40.14,1
18039,29483,39531,1077,655,3256,0,25622,5892,2177,13077,10895,42.72,0
